,name,album,release_date,track_number,id,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms,,
1240,A Place In This World - Instrumental w/ BG vocals,Taylor Swift (Karaoke Version),2006-10-24,4,07hRnco0bhycHEh6k92Xlk,spotify:track:07hRnco0bhycHEh6k92Xlk,0.00153,0.562,0.674,0.626,0.34,-8.048,0.0316,115.011,0.526,3,209066,,
1241,Cold As You - Instrumental w/ BG vocals,Taylor Swift (Karaoke Version),2006-10-24,5,0SwaNP777wQtTy9cEm886m,spotify:track:0SwaNP777wQtTy9cEm886m,0.0518,0.552,0.457,0.0239,0.343,-11.197,0.0287,87.987,0.22,3,249933,,
1242,The Outside - Instrumental w/ BG vocals,Taylor Swift (Karaoke Version),2006-10-24,6,743KlSMdeOl9JJ0nNHTEKR,spotify:track:743KlSMdeOl9JJ0nNHTEKR,3.12E-05,0.553,0.704,0.83,0.184,-8.254,0.0283,113.031,0.603,3,210226,,
1243,Tied Together With A Smile - Instrumental w/ BG vocals,Taylor Swift (Karaoke Version),2006-10-24,7,0BeWU1gZfv3bb2BPnva3cy,spotify:track:0BeWU1gZfv3bb2BPnva3cy,0.104,0.526,0.462,0.302,0.0986,-9.512,0.0248,146.099,0.216,3,251186,,
1244,Stay Beautiful - Instrumental w/ BG vocals,Taylor Swift (Karaoke Version),2006-10-24,8,7HLQ82LguDnF5MBC7F7Yte,spotify:track:7HLQ82LguDnF5MBC7F7Yte,0.00483,0.562,0.521,0.00231,0.208,-10.731,0.034,131.751,0.455,3,247066,,
1245,Should've Said No - Instrumental w/ BG vocals,Taylor Swift (Karaoke Version),2006-10-24,9,1gAwz7T7QfpDuSkdS7qdQ5,spotify:track:1gAwz7T7QfpDuSkdS7qdQ5,3.36E-05,0.412,0.549,0.825,0.284,-9.168,0.032,168.091,0.708,4,245613,,
1246,Mary's Song (Oh My My My) - Instrumental w/ BG vocals,Taylor Swift (Karaoke Version),2006-10-24,10,1QMmJSW0E8rdJRMGOUrnJd,spotify:track:1QMmJSW0E8rdJRMGOUrnJd,7.36E-05,0.472,0.521,0.545,0.135,-10.802,0.0305,151.014,0.305,3,216120,,
1247,Our Song - Instrumental w/ BG vocals,Taylor Swift (Karaoke Version),2006-10-24,11,0EQovrrG0oNLPLJrVGKqj0,spotify:track:0EQovrrG0oNLPLJrVGKqj0,0.0295,0.627,0.493,0.00346,0.143,-9.273,0.03,89.025,0.528,7,204200,,
1248,I'm Only Me When I'm With You - Instrumental w/ BG vocals,Taylor Swift (Karaoke Version),2006-10-24,12,0k7VfuL6QDZDItHMfStLGr,spotify:track:0k7VfuL6QDZDItHMfStLGr,6.85E-05,0.535,0.8,0.765,0.309,-8.801,0.0319,144.02,0.836,4,223280,,
1249,Invisible - Instrumental w/ BG vocals,Taylor Swift (Karaoke Version),2006-10-24,13,5dNcm3dP4bdBHuFmOs2ZOG,spotify:track:5dNcm3dP4bdBHuFmOs2ZOG,0.287,0.576,0.27,0.662,0.1,-11.997,0.0297,95.987,0.145,2,206373,,
1250,A Perfectly Good Heart - Instrumental w/ BG vocals,Taylor Swift (Karaoke Version),2006-10-24,14,5NEP34PtTtFQaZpeeDPWeU,spotify:track:5NEP34PtTtFQaZpeeDPWeU,5.82E-05,0.472,0.659,0.835,0.188,-8.969,0.0296,155.993,0.264,2,227000,,
